offset,Chord,NormalForm,PCsInNormalForm,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,Confidence
218.75,<music21.chord.Chord D-3 C4 B-4>,"[10, 0, 1]","[0, 1, 10]",70.0,49.0,Op.1_PianoSonata.mxl,Berg,1,major,0.575392802378397
219.0,<music21.chord.Chord D-3 C4 B-5>,"[10, 0, 1]","[0, 1, 10]",82.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5814968531606928
219.25,<music21.chord.Chord D-3 C4 G-5>,"[0, 1, 6]","[0, 1, 6]",78.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5563079106946098
219.5,<music21.chord.Chord D-3 C4 G-5>,"[0, 1, 6]","[0, 1, 6]",78.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5225055293207831
219.75,<music21.chord.Chord D-3 C4 D5>,"[0, 1, 2]","[0, 1, 2]",74.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5022229195326758
220.0,<music21.chord.Chord D-3 B3 F4 A4 F5>,"[9, 11, 1, 5]","[1, 5, 9, 11]",77.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.4968958515287363
220.5,<music21.chord.Chord D-3 B3 F4 A4 E-5>,"[9, 11, 1, 3, 5]","[1, 3, 5, 9, 11]",75.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
221.0,<music21.chord.Chord D-3 B-3 E4 G4 E-5>,"[7, 10, 1, 3, 4]","[1, 3, 4, 7, 10]",75.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
221.5,<music21.chord.Chord D-3 B-3 E4 G4 E-5>,"[7, 10, 1, 3, 4]","[1, 3, 4, 7, 10]",75.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
221.75,<music21.chord.Chord D-3 B-3 F4 A-4 E-5>,"[1, 3, 5, 8, 10]","[1, 3, 5, 8, 10]",75.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
222.0,<music21.chord.Chord G1 F4 A-4 E-5>,"[3, 5, 7, 8]","[3, 5, 7, 8]",75.0,31.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
222.25,<music21.chord.Chord G1 F4 A-4 D-5>,"[1, 5, 7, 8]","[1, 5, 7, 8]",73.0,31.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
222.5,<music21.chord.Chord B-1 F4 A-4 D-5>,"[5, 8, 10, 1]","[1, 5, 8, 10]",73.0,34.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.47656672696282293
222.75,<music21.chord.Chord B-1 F4 A-4 A4>,"[5, 8, 9, 10]","[5, 8, 9, 10]",69.0,34.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.43947844215499654
223.0,<music21.chord.Chord F2 A4>,"[5, 9]","[5, 9]",69.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.4285932153128871
223.25,<music21.chord.Chord F2 F4>,[5],[5],65.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.41256764513090055
670/3,<music21.chord.Chord D-2 F4>,"[1, 5]","[1, 5]",65.0,37.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.4031624713186468
223.5,<music21.chord.Chord D-2 F4>,"[1, 5]","[1, 5]",65.0,37.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.38809635449708757
671/3,<music21.chord.Chord A2 F4>,"[5, 9]","[5, 9]",65.0,45.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.3478455378188058
223.75,<music21.chord.Chord A2 C#4>,"[9, 1]","[1, 9]",61.0,45.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
224.0,<music21.chord.Chord E-3 A-3 C4 E4>,"[8, 0, 3, 4]","[0, 3, 4, 8]",64.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
224.5,<music21.chord.Chord E-3 G3 C#4 E4>,"[1, 3, 4, 7]","[1, 3, 4, 7]",64.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
224.75,<music21.chord.Chord E-3 G3 C#4 F4>,"[1, 3, 5, 7]","[1, 3, 5, 7]",65.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
225.0,<music21.chord.Chord E-3>,[3],[3],51.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
225.25,<music21.chord.Chord D-3>,[1],[1],49.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
676/3,<music21.chord.Chord D-3 G4>,"[1, 7]","[1, 7]",67.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
225.5,<music21.chord.Chord D-3 G4>,"[1, 7]","[1, 7]",67.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
677/3,<music21.chord.Chord D-3 B4>,"[11, 1]","[1, 11]",71.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
225.75,<music21.chord.Chord A2 B4>,"[9, 11]","[9, 11]",71.0,45.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
226.0,<music21.chord.Chord A2 F5>,"[5, 9]","[5, 9]",77.0,45.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
226.25,<music21.chord.Chord F2 F5>,[5],[5],77.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
679/3,<music21.chord.Chord F2 D-5>,"[1, 5]","[1, 5]",73.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
226.5,<music21.chord.Chord F2 D-5>,"[1, 5]","[1, 5]",73.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
680/3,<music21.chord.Chord F2 A5>,"[5, 9]","[5, 9]",81.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
226.75,<music21.chord.Chord C#2 A5>,"[9, 1]","[1, 9]",81.0,37.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
227.0,<music21.chord.Chord E2 E-6>,"[3, 4]","[3, 4]",87.0,40.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
227.25,<music21.chord.Chord E2 D-6>,"[1, 4]","[1, 4]",85.0,40.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
227.5,<music21.chord.Chord F3 B3 D-6>,"[11, 1, 5]","[1, 5, 11]",85.0,53.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
227.75,<music21.chord.Chord F3 B3 A5>,"[5, 9, 11]","[5, 9, 11]",81.0,53.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
228.0,<music21.chord.Chord A5>,[9],[9],81.0,81.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
228.25,<music21.chord.Chord F5>,[5],[5],77.0,77.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
685/3,<music21.chord.Chord G1 F5>,"[5, 7]","[5, 7]",77.0,31.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
228.5,<music21.chord.Chord G1 F5>,"[5, 7]","[5, 7]",77.0,31.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
686/3,<music21.chord.Chord B-1 F5>,"[5, 10]","[5, 10]",77.0,34.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
228.75,<music21.chord.Chord B-1 D-5>,"[10, 1]","[1, 10]",73.0,34.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
229.0,<music21.chord.Chord F2 D-5>,"[1, 5]","[1, 5]",73.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
229.25,<music21.chord.Chord F2 A4>,"[5, 9]","[5, 9]",69.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
688/3,<music21.chord.Chord D-2 A4>,"[9, 1]","[1, 9]",69.0,37.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
229.5,<music21.chord.Chord D-2 A4>,"[9, 1]","[1, 9]",69.0,37.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
689/3,<music21.chord.Chord A2 A4>,[9],[9],69.0,45.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
229.75,<music21.chord.Chord A2 F4>,"[5, 9]","[5, 9]",65.0,45.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
230.0,<music21.chord.Chord D#3 E4 G#4>,"[3, 4, 8]","[3, 4, 8]",68.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
230.75,<music21.chord.Chord D#3 F4 A4>,"[3, 5, 9]","[3, 5, 9]",69.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
231.0,<music21.chord.Chord D#3 B3 F4 A4>,"[3, 5, 9, 11]","[3, 5, 9, 11]",69.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
694/3,<music21.chord.Chord E3 B3 F4 A4>,"[4, 5, 9, 11]","[4, 5, 9, 11]",69.0,52.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.341770880166927
695/3,<music21.chord.Chord D3 B3 F4 A4>,"[9, 11, 2, 5]","[2, 5, 9, 11]",69.0,50.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.3684990521336699
232.0,<music21.chord.Chord A2 B3 F4 A4>,"[5, 9, 11]","[5, 9, 11]",69.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.4598899647876879
697/3,<music21.chord.Chord A2 B3 E4 G#4>,"[4, 8, 9, 11]","[4, 8, 9, 11]",68.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.4598899647876879
698/3,<music21.chord.Chord A2 B3 F4 A4>,"[5, 9, 11]","[5, 9, 11]",69.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.4669872124750558
233.0,<music21.chord.Chord E4 G#4 C5>,"[0, 4, 8]","[0, 4, 8]",72.0,64.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.4669872124750558
700/3,<music21.chord.Chord F#3 E4 G#4 C5>,"[4, 6, 8, 0]","[0, 4, 6, 8]",72.0,54.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
701/3,<music21.chord.Chord F3 E4 G#4 C5>,"[4, 5, 8, 0]","[0, 4, 5, 8]",72.0,53.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
233.75,<music21.chord.Chord F3 E4 G#4 C5 C6>,"[4, 5, 8, 0]","[0, 4, 5, 8]",84.0,53.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
234.0,<music21.chord.Chord B-2 C5 C6>,"[10, 0]","[0, 10]",84.0,46.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
234.25,<music21.chord.Chord B-2 C5 A-5 C6>,"[8, 10, 0]","[0, 8, 10]",84.0,46.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
703/3,<music21.chord.Chord C3 C5 A-5 C6>,"[8, 0]","[0, 8]",84.0,48.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
234.5,<music21.chord.Chord C3 C5 A-5 C6>,"[8, 0]","[0, 8]",84.0,48.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
704/3,<music21.chord.Chord D3 C5 A-5 C6>,"[8, 0, 2]","[0, 2, 8]",84.0,50.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
234.75,<music21.chord.Chord D3 C5 E5 C6>,"[0, 2, 4]","[0, 2, 4]",84.0,50.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
235.0,<music21.chord.Chord E3 B-4 E5 B-5>,"[4, 10]","[4, 10]",82.0,52.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
235.25,<music21.chord.Chord E3 B-4 C5 B-5>,"[10, 0, 4]","[0, 4, 10]",82.0,52.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
706/3,<music21.chord.Chord C3 B-4 C5 B-5>,"[10, 0]","[0, 10]",82.0,48.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
235.5,<music21.chord.Chord C3 C5 A-5>,"[8, 0]","[0, 8]",80.0,48.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
707/3,<music21.chord.Chord G#3 C5 A-5>,"[8, 0]","[0, 8]",80.0,56.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
235.75,<music21.chord.Chord G#3 A-4 A-5>,[8],[8],80.0,56.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
236.0,<music21.chord.Chord E-4 A-4 G5>,"[3, 7, 8]","[3, 7, 8]",79.0,63.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
236.25,<music21.chord.Chord E-4 D5 G5>,"[2, 3, 7]","[2, 3, 7]",79.0,63.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
236.5,<music21.chord.Chord G3 D5 G5>,"[2, 7]","[2, 7]",79.0,55.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
236.75,<music21.chord.Chord G3 C5 G5>,"[7, 0]","[0, 7]",79.0,55.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
237.0,<music21.chord.Chord D4 G5>,"[2, 7]","[2, 7]",79.0,62.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
237.25,<music21.chord.Chord D4 E-5 G5>,"[2, 3, 7]","[2, 3, 7]",79.0,62.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
712/3,<music21.chord.Chord B-3 E-5 G5>,"[3, 7, 10]","[3, 7, 10]",79.0,58.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
237.5,<music21.chord.Chord B-3 E-5 F#5>,"[3, 6, 10]","[3, 6, 10]",78.0,58.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
713/3,<music21.chord.Chord F#4 E-5 F#5>,"[3, 6]","[3, 6]",78.0,66.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
237.75,<music21.chord.Chord F#4 D5 F#5>,"[2, 6]","[2, 6]",78.0,66.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
238.0,<music21.chord.Chord F#4 D5 B-5>,"[2, 6, 10]","[2, 6, 10]",82.0,66.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
238.25,<music21.chord.Chord D5 F#5 B-5>,"[2, 6, 10]","[2, 6, 10]",82.0,74.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
238.5,<music21.chord.Chord D4 F#5 A5>,"[2, 6, 9]","[2, 6, 9]",81.0,62.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
238.75,<music21.chord.Chord D4 E5 A5>,"[2, 4, 9]","[2, 4, 9]",81.0,62.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
239.0,<music21.chord.Chord C#4 G4 E-5 G5>,"[1, 3, 7]","[1, 3, 7]",79.0,61.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
239.25,<music21.chord.Chord C#4 G4 D5 G5>,"[1, 2, 7]","[1, 2, 7]",79.0,61.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
239.5,<music21.chord.Chord E3 C#4 G4 D5 G5>,"[1, 2, 4, 7]","[1, 2, 4, 7]",79.0,52.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
239.75,<music21.chord.Chord E3 C#4 G4 C#5 G5>,"[1, 4, 7]","[1, 4, 7]",79.0,52.0,Op.1_PianoSonata.mxl,Berg,5,minor,0.5066662760429836
240.0,<music21.chord.Chord B-3 C#4 G4 G5>,"[7, 10, 1]","[1, 7, 10]",79.0,58.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4832998414710369
240.25,<music21.chord.Chord B-3 C#4 G4 E-5 G5>,"[7, 10, 1, 3]","[1, 3, 7, 10]",79.0,58.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.45501150787642136
721/3,<music21.chord.Chord G3 C#4 G4 E-5 G5>,"[1, 3, 7]","[1, 3, 7]",79.0,55.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.45501150787642136
240.5,<music21.chord.Chord G3 C#4 E-5 F#5>,"[1, 3, 6, 7]","[1, 3, 6, 7]",78.0,55.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
722/3,<music21.chord.Chord D4 E-5 F#5>,"[2, 3, 6]","[2, 3, 6]",78.0,62.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
240.75,<music21.chord.Chord D4 D5 F#5>,"[2, 6]","[2, 6]",78.0,62.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
241.0,<music21.chord.Chord A-4 B-4 B-5>,"[8, 10]","[8, 10]",82.0,68.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
241.25,<music21.chord.Chord A-4 B-4 F#5 B-5>,"[6, 8, 10]","[6, 8, 10]",82.0,68.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
241.5,<music21.chord.Chord C4 E-4 A-4 F#5 A-5>,"[0, 3, 6, 8]","[0, 3, 6, 8]",80.0,60.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
241.75,<music21.chord.Chord C4 E-4 A-4 E-5 A-5>,"[8, 0, 3]","[0, 3, 8]",80.0,60.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4350305922328547
242.0,<music21.chord.Chord A4 G5>,"[7, 9]","[7, 9]",79.0,69.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.4182076470861375
242.25,<music21.chord.Chord A4 E-5 G5>,"[3, 7, 9]","[3, 7, 9]",79.0,69.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.40068178056511494
242.5,<music21.chord.Chord B3 D#4 F#4 E-5 F#5>,"[11, 3, 6]","[3, 6, 11]",78.0,59.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.3954844655391005
242.75,<music21.chord.Chord B3 D#4 F#4 D5 F#5>,"[11, 2, 3, 6]","[2, 3, 6, 11]",78.0,59.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.3954844655391005
243.0,<music21.chord.Chord B-3 D4 D5 F5 A-5 C6>,"[8, 10, 0, 2, 5]","[0, 2, 5, 8, 10]",84.0,58.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.3954844655391005
243.25,<music21.chord.Chord D3 D5 F5 A-5 C6>,"[0, 2, 5, 8]","[0, 2, 5, 8]",84.0,50.0,Op.1_PianoSonata.mxl,Berg,0,minor,0.3954844655391005
